Date,Close,High,Low,Open,Volume,Stock
11-10-2024,1223,1240.800049,1222,1237,8472512,ICICIBANK.NS
14-10-2024,1231.75,1237.900024,1217.400024,1221,11833929,ICICIBANK.NS
15-10-2024,1255.5,1258.300049,1235.400024,1238.949951,11657338,ICICIBANK.NS
16-10-2024,1243.150024,1254.949951,1241.599976,1248.5,7869727,ICICIBANK.NS
17-10-2024,1231.25,1256.949951,1224.400024,1249.449951,8459497,ICICIBANK.NS
18-10-2024,1264.5,1268.900024,1225.25,1227.949951,11018126,ICICIBANK.NS
21-10-2024,1259.050049,1272.349976,1250.550049,1264.5,7742775,ICICIBANK.NS
22-10-2024,1267.5,1284.900024,1259.75,1266.599976,20090801,ICICIBANK.NS
23-10-2024,1251.599976,1267.949951,1243.050049,1261,14055447,ICICIBANK.NS
24-10-2024,1252.75,1260.449951,1241.050049,1250.25,12223031,ICICIBANK.NS
25-10-2024,1255.449951,1268.900024,1234.199951,1247.25,13546055,ICICIBANK.NS
28-10-2024,1292.849976,1307.800049,1280.599976,1285.5,24096412,ICICIBANK.NS
29-10-2024,1331.849976,1335.349976,1299.25,1301.349976,20656117,ICICIBANK.NS
30-10-2024,1312.150024,1330.900024,1305.599976,1324,15055031,ICICIBANK.NS
31-10-2024,1292.25,1318.949951,1288.550049,1307.25,23497314,ICICIBANK.NS
01-11-2024,1291.800049,1296.199951,1286.25,1289.949951,1007022,ICICIBANK.NS
04-11-2024,1277.199951,1291.800049,1270.050049,1290.099976,14309121,ICICIBANK.NS
05-11-2024,1296.699951,1301.300049,1263.099976,1273,16431920,ICICIBANK.NS
06-11-2024,1302.349976,1315,1292.699951,1300.25,12037405,ICICIBANK.NS
07-11-2024,1278.699951,1302.800049,1275.25,1297.150024,9909035,ICICIBANK.NS
08-11-2024,1258.849976,1275,1252.699951,1270,11195808,ICICIBANK.NS
11-11-2024,1269.300049,1275.900024,1246.650024,1262,8387780,ICICIBANK.NS
12-11-2024,1270.599976,1295,1264.5,1276.150024,13486168,ICICIBANK.NS
13-11-2024,1253.699951,1276.25,1250,1270.599976,12260404,ICICIBANK.NS
14-11-2024,1256.949951,1267.699951,1243.050049,1253.75,9506892,ICICIBANK.NS
18-11-2024,1253.449951,1262.599976,1249.400024,1260,6195554,ICICIBANK.NS
19-11-2024,1249.099976,1261,1240.849976,1257.050049,11537317,ICICIBANK.NS
21-11-2024,1250.550049,1256.900024,1232.550049,1248.550049,9593870,ICICIBANK.NS
22-11-2024,1278.050049,1281.400024,1256,1258,11604338,ICICIBANK.NS
25-11-2024,1300.949951,1311.199951,1290,1296,22717581,ICICIBANK.NS
26-11-2024,1304.949951,1314.25,1302.449951,1310.599976,7646955,ICICIBANK.NS
27-11-2024,1300.699951,1310.849976,1297.849976,1298.5,21938082,ICICIBANK.NS
28-11-2024,1286.349976,1310.5,1282.300049,1301.050049,22803745,ICICIBANK.NS
29-11-2024,1300.099976,1303.25,1283.099976,1283.099976,11397228,ICICIBANK.NS
02-12-2024,1304.650024,1310.550049,1289.150024,1299.900024,9626400,ICICIBANK.NS
03-12-2024,1308.400024,1312.800049,1296.099976,1303.949951,11509276,ICICIBANK.NS
04-12-2024,1316.050049,1320,1301.699951,1302.599976,11570281,ICICIBANK.NS
05-12-2024,1336.5,1342.900024,1308.599976,1316.25,19210697,ICICIBANK.NS
06-12-2024,1328.75,1347.099976,1326.699951,1342.5,8942672,ICICIBANK.NS
09-12-2024,1322.300049,1329.050049,1320.25,1322.099976,8000764,ICICIBANK.NS
10-12-2024,1330.449951,1332,1315.25,1319,8218214,ICICIBANK.NS
11-12-2024,1327.5,1331.25,1316,1324.699951,8138066,ICICIBANK.NS
12-12-2024,1329.25,1338.75,1321.550049,1321.550049,9076896,ICICIBANK.NS
13-12-2024,1344.900024,1347.150024,1313.5,1325.349976,13536684,ICICIBANK.NS
16-12-2024,1346.099976,1350.449951,1340.050049,1344.900024,9071006,ICICIBANK.NS
17-12-2024,1333.75,1348.099976,1326.050049,1342,9879257,ICICIBANK.NS
18-12-2024,1314.150024,1334.949951,1307.449951,1325.25,8510595,ICICIBANK.NS
19-12-2024,1286.900024,1303,1284.449951,1286,11517304,ICICIBANK.NS
20-12-2024,1288.400024,1297.75,1272.400024,1283.949951,58491181,ICICIBANK.NS
23-12-2024,1296.800049,1307,1287.050049,1294.650024,6827512,ICICIBANK.NS
24-12-2024,1297.25,1304.5,1290.25,1296.800049,7138516,ICICIBANK.NS
26-12-2024,1297.349976,1312.75,1289.199951,1307,7338444,ICICIBANK.NS
27-12-2024,1307.550049,1315.949951,1298.550049,1298.550049,4756066,ICICIBANK.NS
30-12-2024,1294.650024,1326.5,1289.449951,1304.949951,14207425,ICICIBANK.NS
31-12-2024,1281.650024,1289.949951,1280.099976,1286.900024,8449607,ICICIBANK.NS
01-01-2025,1283.650024,1293,1267.099976,1281.650024,4705399,ICICIBANK.NS
02-01-2025,1290.599976,1293.400024,1278.400024,1285.099976,7433222,ICICIBANK.NS
03-01-2025,1265.050049,1288,1262.25,1286.199951,11194997,ICICIBANK.NS
06-01-2025,1264.099976,1277.75,1257,1268.050049,7504047,ICICIBANK.NS
07-01-2025,1279.25,1288.949951,1266.5,1266.5,7539758,ICICIBANK.NS
08-01-2025,1263.75,1285,1252.349976,1280.550049,7566309,ICICIBANK.NS
09-01-2025,1262.400024,1264.75,1248.099976,1258,8684920,ICICIBANK.NS
10-01-2025,1249.849976,1264.949951,1243.099976,1259,7854524,ICICIBANK.NS
13-01-2025,1229.75,1243.949951,1224.900024,1234.900024,9669336,ICICIBANK.NS
14-01-2025,1240.300049,1244.849976,1227.449951,1233.349976,10342698,ICICIBANK.NS
15-01-2025,1238.25,1244.400024,1230,1234,5355382,ICICIBANK.NS
16-01-2025,1249.099976,1255.5,1239.650024,1245.099976,11895924,ICICIBANK.NS
17-01-2025,1225.449951,1249,1218,1243.349976,9790533,ICICIBANK.NS
20-01-2025,1232.949951,1241.75,1215.25,1223.900024,7676418,ICICIBANK.NS
21-01-2025,1196.150024,1238.949951,1192.699951,1236.949951,20520898,ICICIBANK.NS
22-01-2025,1200.449951,1207.5,1191.800049,1201,10377123,ICICIBANK.NS
23-01-2025,1201.75,1207.900024,1186,1197.25,8770650,ICICIBANK.NS
24-01-2025,1209.199951,1218,1202,1203.099976,9216792,ICICIBANK.NS
27-01-2025,1227.949951,1234.650024,1193.099976,1195,16164687,ICICIBANK.NS
28-01-2025,1246.900024,1264,1236,1247.349976,18066499,ICICIBANK.NS
29-01-2025,1251.650024,1255.800049,1243.050049,1252,7666777,ICICIBANK.NS
30-01-2025,1255.599976,1259.849976,1239.5,1250,11921041,ICICIBANK.NS
31-01-2025,1252.800049,1256,1239.099976,1254.5,10195417,ICICIBANK.NS
01-02-2025,1255.550049,1261.349976,1233.800049,1251.150024,3011914,ICICIBANK.NS
03-02-2025,1253,1260,1237.800049,1246.849976,6176831,ICICIBANK.NS
04-02-2025,1268.199951,1280.5,1260,1262.800049,14839077,ICICIBANK.NS
05-02-2025,1267.699951,1277.75,1265.150024,1270.199951,6840709,ICICIBANK.NS
06-02-2025,1272.400024,1279,1263.199951,1275,8396554,ICICIBANK.NS
07-02-2025,1256.900024,1275,1249.550049,1272,7382039,ICICIBANK.NS
10-02-2025,1262.599976,1265,1249.349976,1257.199951,5740361,ICICIBANK.NS
11-02-2025,1252.75,1261.849976,1248.400024,1255.849976,6586627,ICICIBANK.NS
12-02-2025,1251.800049,1269.75,1244.650024,1257.199951,8809352,ICICIBANK.NS
13-02-2025,1248.900024,1266,1245.900024,1252.550049,7263785,ICICIBANK.NS
14-02-2025,1260.099976,1263.5,1244.449951,1252.099976,10368438,ICICIBANK.NS
17-02-2025,1251.150024,1258.150024,1233.25,1251.150024,8386151,ICICIBANK.NS
18-02-2025,1243.050049,1257.599976,1237.050049,1252.900024,8135042,ICICIBANK.NS
19-02-2025,1261.650024,1264.449951,1230.25,1234.849976,10683412,ICICIBANK.NS
20-02-2025,1249.949951,1264,1246.75,1255.349976,8398849,ICICIBANK.NS
21-02-2025,1232.949951,1244.699951,1224.550049,1241.099976,7786428,ICICIBANK.NS
24-02-2025,1218.349976,1231.900024,1210.25,1226.699951,11522480,ICICIBANK.NS
25-02-2025,1224.150024,1231.650024,1221,1226.599976,11059417,ICICIBANK.NS
27-02-2025,1222.449951,1234.849976,1218.449951,1225.150024,12008162,ICICIBANK.NS
28-02-2025,1204.099976,1225,1200.099976,1216,20215075,ICICIBANK.NS
03-03-2025,1206.199951,1217,1204.150024,1210.5,8158881,ICICIBANK.NS
04-03-2025,1210.400024,1216.650024,1206.25,1207.150024,9574490,ICICIBANK.NS
05-03-2025,1215.699951,1225.949951,1211.300049,1217,9052846,ICICIBANK.NS
06-03-2025,1218.050049,1227.949951,1209,1227.949951,11949475,ICICIBANK.NS
07-03-2025,1214.550049,1217.849976,1206.300049,1211.099976,6620284,ICICIBANK.NS
10-03-2025,1214.849976,1225.800049,1208,1208,7363437,ICICIBANK.NS
11-03-2025,1245.400024,1248,1217.199951,1217.199951,10927950,ICICIBANK.NS
12-03-2025,1243.949951,1251.949951,1235.300049,1246.949951,11548372,ICICIBANK.NS
13-03-2025,1250.050049,1255.599976,1245.300049,1251.050049,8132940,ICICIBANK.NS
17-03-2025,1269,1273.949951,1254.75,1257.050049,11164812,ICICIBANK.NS
18-03-2025,1269,1269,1269,1269,0,ICICIBANK.NS
19-03-2025,1313.099976,1318.300049,1302.150024,1305.599976,11278014,ICICIBANK.NS
20-03-2025,1321.699951,1324.25,1311.050049,1320,10886735,ICICIBANK.NS
21-03-2025,1343.099976,1349,1311.599976,1316,60494318,ICICIBANK.NS
24-03-2025,1358.150024,1373,1345.050049,1355.949951,9352280,ICICIBANK.NS
25-03-2025,1343.699951,1363.800049,1330.050049,1359,16419207,ICICIBANK.NS
26-03-2025,1335.900024,1358,1331.5,1344.050049,10859639,ICICIBANK.NS
27-03-2025,1336.650024,1351.5,1333.150024,1333.150024,15109614,ICICIBANK.NS
28-03-2025,1348.349976,1357.949951,1327.199951,1336,8266544,ICICIBANK.NS
01-04-2024,1052.287842,1062.929653,1048.09113,1051.53842,5484556,AXISBANK.NS
02-04-2024,1046.392334,1055.035687,1039.397732,1050.189452,13617893,AXISBANK.NS
03-04-2024,1062.430054,1069.474666,1042.945092,1042.995102,11573590,AXISBANK.NS
04-04-2024,1062.130249,1079.866561,1058.333253,1069.174861,17964844,AXISBANK.NS
05-04-2024,1058.283203,1062.18022,1047.291686,1060.281661,9210187,AXISBANK.NS
08-04-2024,1075.220215,1078.617495,1062.729855,1066.177145,4967186,AXISBANK.NS
09-04-2024,1079.167114,1089.159402,1070.523761,1089.159402,11385226,AXISBANK.NS
10-04-2024,1086.961182,1092.157123,1079.167148,1085.362318,9064074,AXISBANK.NS
12-04-2024,1072.622192,1095.554568,1070.274029,1078.667576,18045983,AXISBANK.NS
15-04-2024,1057.134155,1070.174141,1054.436286,1062.280208,8889435,AXISBANK.NS
16-04-2024,1051.088867,1057.03423,1043.54464,1049.140298,7107881,AXISBANK.NS
18-04-2024,1023.210327,1050.589222,1013.06813,1043.344813,17832438,AXISBANK.NS
19-04-2024,1028.306396,1036.150319,994.9321891,1014.217294,21598007,AXISBANK.NS
22-04-2024,1053.137207,1057.683747,1031.204182,1038.198784,9410832,AXISBANK.NS
23-04-2024,1054.935791,1059.432321,1047.94119,1057.184056,8300012,AXISBANK.NS
24-04-2024,1062.430054,1068.125609,1055.185645,1055.185645,5641163,AXISBANK.NS
25-04-2024,1126.130859,1133.075451,1085.262377,1099.151682,46136295,AXISBANK.NS
26-04-2024,1129.428345,1140.46975,1122.133926,1129.128527,10133766,AXISBANK.NS
29-04-2024,1158.356079,1163.102416,1124.432307,1129.428452,15183242,AXISBANK.NS
30-04-2024,1165.000977,1181.987868,1154.259266,1159.25541,18965164,AXISBANK.NS
02-05-2024,1148.963257,1173.094658,1147.114708,1155.108539,12302236,AXISBANK.NS
03-05-2024,1140.619751,1162.352979,1133.225433,1150.012527,9993632,AXISBANK.NS
06-05-2024,1142.768066,1155.108518,1134.774236,1143.017874,7490104,AXISBANK.NS
07-05-2024,1126.830322,1147.914149,1123.183235,1145.166269,7115509,AXISBANK.NS
08-05-2024,1127.779663,1134.574346,1117.387659,1123.782748,8175609,AXISBANK.NS
09-05-2024,1114.789673,1133.675122,1111.34226,1121.134752,5226693,AXISBANK.NS
10-05-2024,1119.236206,1139.120884,1112.491411,1122.833406,7242718,AXISBANK.NS
13-05-2024,1131.127075,1134.524478,1104.197906,1119.236227,5513160,AXISBANK.NS
14-05-2024,1121.984131,1135.223914,1117.237794,1129.078632,5471143,AXISBANK.NS
15-05-2024,1127.180176,1130.327649,1117.73739,1124.682104,5436338,AXISBANK.NS
16-05-2024,1138.421509,1143.067825,1110.4431,1133.275456,10750526,AXISBANK.NS
17-05-2024,1140.469849,1145.116287,1125.231608,1131.127083,9909986,AXISBANK.NS
21-05-2024,1136.772705,1144.866434,1128.329148,1135.123953,8162017,AXISBANK.NS
22-05-2024,1125.131714,1141.119376,1117.087873,1141.119376,9094033,AXISBANK.NS
23-05-2024,1164.35144,1168.748072,1124.8819,1125.131707,12818081,AXISBANK.NS
24-05-2024,1173.094604,1176.092291,1159.704914,1164.60116,8814997,AXISBANK.NS
27-05-2024,1186.084595,1195.077654,1167.099247,1177.990866,10450046,AXISBANK.NS
28-05-2024,1182.487427,1191.480486,1178.090795,1187.083855,4018776,AXISBANK.NS
29-05-2024,1158.855591,1184.985448,1155.108483,1171.096144,9418064,AXISBANK.NS
30-05-2024,1167.049316,1178.890276,1154.109351,1154.309148,7232217,AXISBANK.NS
31-05-2024,1161.253784,1177.091536,1152.510532,1172.095392,10057642,AXISBANK.NS
03-06-2024,1222.956177,1241.241991,1192.479698,1196.126907,22197339,AXISBANK.NS
04-06-2024,1130.377563,1223.056033,1100.700517,1223.056033,24135989,AXISBANK.NS
05-06-2024,1183.586548,1192.079993,1109.843411,1137.122407,21039499,AXISBANK.NS
06-06-2024,1170.046997,1194.977831,1162.352984,1191.180712,12006879,AXISBANK.NS
07-06-2024,1185.884888,1194.278313,1165.8503,1177.091625,8583998,AXISBANK.NS
10-06-2024,1199.074585,1211.465047,1184.086153,1184.086153,9995057,AXISBANK.NS
11-06-2024,1193.678711,1208.417336,1189.531887,1203.52109,9390212,AXISBANK.NS
12-06-2024,1186.984009,1205.219936,1183.18689,1191.180721,7199718,AXISBANK.NS
13-06-2024,1173.744141,1201.073024,1172.544993,1200.873227,5321148,AXISBANK.NS
14-06-2024,1180.139282,1183.736482,1169.097755,1180.039262,4451031,AXISBANK.NS
18-06-2024,1190.980835,1193.079191,1180.239125,1193.079191,6837181,AXISBANK.NS
19-06-2024,1225.704102,1242.391175,1184.58581,1192.080026,17987437,AXISBANK.NS
20-06-2024,1238.544189,1240.542647,1219.458942,1229.151414,8206858,AXISBANK.NS
21-06-2024,1236.495728,1245.039183,1222.806341,1245.039183,29311314,AXISBANK.NS
24-06-2024,1227.152954,1234.797079,1224.105379,1230.050742,6676530,AXISBANK.NS
25-06-2024,1270.469482,1277.763902,1225.05458,1233.498015,17607952,AXISBANK.NS
26-06-2024,1284.408813,1291.952918,1258.228944,1280.112081,13956370,AXISBANK.NS
27-06-2024,1287.955933,1308.989748,1279.012884,1308.989748,22311393,AXISBANK.NS
28-06-2024,1264.274292,1288.905307,1260.627082,1282.110502,7167069,AXISBANK.NS
01-07-2024,1260.92688,1272.018295,1255.48101,1272.018295,5797015,AXISBANK.NS
02-07-2024,1252.433472,1266.87228,1237.29513,1264.024502,9945447,AXISBANK.NS
03-07-2024,1279.012939,1287.606283,1242.640985,1259.028362,15171347,AXISBANK.NS
04-07-2024,1279.912231,1292.002876,1267.52177,1287.006732,4817380,AXISBANK.NS
05-07-2024,1286.057495,1294.401031,1269.919925,1271.019053,8593502,AXISBANK.NS
08-07-2024,1286.856812,1296.399496,1278.613174,1284.009034,4216951,AXISBANK.NS
09-07-2024,1288.40564,1294.001297,1278.213433,1283.00978,6930340,AXISBANK.NS
10-07-2024,1290.653931,1293.002094,1274.166655,1283.209603,9020489,AXISBANK.NS
11-07-2024,1295.75,1300.396439,1275.96522,1300.046733,7848846,AXISBANK.NS
12-07-2024,1317.300049,1339.650024,1293.900024,1293.900024,11278987,AXISBANK.NS
15-07-2024,1307.449951,1324.400024,1305,1316.699951,11537127,AXISBANK.NS
16-07-2024,1304,1318.449951,1299.699951,1307.449951,5433264,AXISBANK.NS
18-07-2024,1309.400024,1318.599976,1294.5,1300,6787511,AXISBANK.NS
19-07-2024,1292.349976,1309,1288.199951,1305.650024,4496066,AXISBANK.NS
22-07-2024,1282.5,1292.349976,1278.199951,1283.349976,6695557,AXISBANK.NS
23-07-2024,1263.25,1291.099976,1251,1288.5,8789327,AXISBANK.NS
24-07-2024,1239.25,1267.349976,1226.650024,1262.900024,10344860,AXISBANK.NS
25-07-2024,1175.900024,1200,1155.5,1200,32979871,AXISBANK.NS
26-07-2024,1177.349976,1183.150024,1155.25,1165,18554648,AXISBANK.NS
29-07-2024,1170.050049,1194.599976,1163.650024,1182.349976,19598573,AXISBANK.NS
30-07-2024,1170,1180,1160.199951,1164.099976,18090045,AXISBANK.NS
31-07-2024,1166.099976,1171,1154,1157,17347076,AXISBANK.NS
01-08-2024,1172.300049,1175.650024,1165.449951,1168,11190500,AXISBANK.NS
02-08-2024,1160.849976,1167.800049,1156.099976,1164,10581445,AXISBANK.NS
05-08-2024,1133.5,1151.449951,1124.300049,1142,12013362,AXISBANK.NS
06-08-2024,1126.099976,1151,1123.099976,1140,8571122,AXISBANK.NS
07-08-2024,1136.800049,1144.800049,1127,1138.800049,8370312,AXISBANK.NS
08-08-2024,1138.150024,1142.800049,1126,1133.099976,7903428,AXISBANK.NS
09-08-2024,1142.75,1155.699951,1139.949951,1152,6262086,AXISBANK.NS
12-08-2024,1164.300049,1169.099976,1135.849976,1146,9078384,AXISBANK.NS
13-08-2024,1159.599976,1179.599976,1155.400024,1161.349976,6180463,AXISBANK.NS
14-08-2024,1153.099976,1159,1148.650024,1159,5021841,AXISBANK.NS
16-08-2024,1166.849976,1170,1149.599976,1166.400024,6107134,AXISBANK.NS
19-08-2024,1153.25,1171.300049,1150.199951,1169,6691823,AXISBANK.NS
20-08-2024,1168,1177,1154.650024,1158,6721749,AXISBANK.NS
21-08-2024,1174.400024,1178,1161.5,1166.599976,9480630,AXISBANK.NS
22-08-2024,1169.949951,1181,1168.949951,1179.699951,5841326,AXISBANK.NS
23-08-2024,1165.949951,1173.949951,1163.5,1170,5121962,AXISBANK.NS
26-08-2024,1170.300049,1175.25,1166.099976,1171.699951,3392612,AXISBANK.NS
27-08-2024,1181.25,1184.849976,1164.25,1170,8702113,AXISBANK.NS
28-08-2024,1170.949951,1181.699951,1169.349976,1177,5483503,AXISBANK.NS
29-08-2024,1175.400024,1179.900024,1163.400024,1169,7290114,AXISBANK.NS
30-08-2024,1175.25,1182.949951,1171.849976,1177,10190506,AXISBANK.NS
02-09-2024,1188.800049,1194,1174.099976,1176,6432362,AXISBANK.NS
03-09-2024,1191.599976,1193.550049,1176.699951,1188,7920246,AXISBANK.NS
04-09-2024,1177.699951,1189.650024,1173.300049,1182.699951,6527941,AXISBANK.NS
05-09-2024,1180.550049,1182.849976,1173.449951,1182,4234766,AXISBANK.NS
06-09-2024,1158.75,1181.349976,1150.800049,1176,9874576,AXISBANK.NS
09-09-2024,1170.849976,1175.599976,1145,1158,7700940,AXISBANK.NS
10-09-2024,1187.199951,1190.849976,1173.349976,1178.900024,8723854,AXISBANK.NS
11-09-2024,1186.099976,1194.849976,1181,1187.199951,6000329,AXISBANK.NS
12-09-2024,1203.349976,1205.699951,1176.75,1190.099976,7592871,AXISBANK.NS
13-09-2024,1217.449951,1219.550049,1201,1209.900024,6762566,AXISBANK.NS
16-09-2024,1231.050049,1234,1215,1222,4039284,AXISBANK.NS
17-09-2024,1232.099976,1240.599976,1227.599976,1235.199951,8030427,AXISBANK.NS
18-09-2024,1240.449951,1250.400024,1225,1231.900024,8210034,AXISBANK.NS
19-09-2024,1242.699951,1261.699951,1239,1248.449951,8449864,AXISBANK.NS
20-09-2024,1245,1250,1229.900024,1244,15009629,AXISBANK.NS
23-09-2024,1246.800049,1252.449951,1240.550049,1251.5,5462814,AXISBANK.NS
24-09-2024,1239.550049,1247.099976,1235.349976,1241.099976,9225946,AXISBANK.NS
25-09-2024,1268.099976,1271,1231.099976,1238,6853324,AXISBANK.NS
26-09-2024,1277.099976,1281.650024,1262.25,1267.550049,7270078,AXISBANK.NS
27-09-2024,1273.150024,1281.550049,1257.25,1273,13372027,AXISBANK.NS
30-09-2024,1232.199951,1275,1229.349976,1263.5,8466919,AXISBANK.NS
01-10-2024,1226.650024,1242.949951,1224.650024,1228.099976,11164280,AXISBANK.NS
03-10-2024,1175.699951,1219.150024,1173.099976,1207.5,17300892,AXISBANK.NS
04-10-2024,1178.400024,1202.800049,1174,1175.5,13064515,AXISBANK.NS
07-10-2024,1145.699951,1184.849976,1130.900024,1182.949951,20047013,AXISBANK.NS
08-10-2024,1153.300049,1168.349976,1142.5,1153,8464570,AXISBANK.NS
09-10-2024,1170.150024,1185,1154,1154,9807734,AXISBANK.NS
10-10-2024,1184.25,1191,1175.050049,1177,6806243,AXISBANK.NS
11-10-2024,1172.449951,1188.199951,1166,1182.5,4754158,AXISBANK.NS
14-10-2024,1164.349976,1175,1156.599976,1171.550049,9765296,AXISBANK.NS
15-10-2024,1153.849976,1172,1149.5,1166.099976,8741516,AXISBANK.NS
16-10-2024,1153.199951,1162.949951,1148.099976,1151,7739854,AXISBANK.NS
17-10-2024,1131.849976,1151.349976,1124,1151,6595231,AXISBANK.NS
18-10-2024,1196.849976,1203.849976,1156.050049,1158,20829666,AXISBANK.NS
21-10-2024,1190.300049,1214.800049,1185.550049,1196.849976,7456038,AXISBANK.NS
22-10-2024,1175.75,1198,1173.349976,1194.25,7256246,AXISBANK.NS
23-10-2024,1160.400024,1183.150024,1158.650024,1175.099976,6501834,AXISBANK.NS
24-10-2024,1167.349976,1175.199951,1154.650024,1165,5046700,AXISBANK.NS
25-10-2024,1189.349976,1201.75,1170,1187,12798716,AXISBANK.NS
28-10-2024,1171.599976,1194,1167.050049,1194,8572243,AXISBANK.NS
29-10-2024,1186.849976,1191.199951,1157.599976,1176.400024,9908946,AXISBANK.NS
30-10-2024,1170.400024,1187.650024,1164.300049,1178.75,9686560,AXISBANK.NS
31-10-2024,1159.550049,1178,1153.849976,1165.5,8682294,AXISBANK.NS
01-11-2024,1169.550049,1172.5,1164,1164.050049,460781,AXISBANK.NS
04-11-2024,1139.25,1176.949951,1135.449951,1172,9288653,AXISBANK.NS
05-11-2024,1171.699951,1174.900024,1133.449951,1138.949951,11701049,AXISBANK.NS
06-11-2024,1166.5,1183.550049,1161.449951,1171.800049,10353506,AXISBANK.NS
07-11-2024,1159.900024,1172.900024,1151.050049,1168.599976,6252889,AXISBANK.NS
08-11-2024,1160.949951,1167.75,1151.099976,1156,3786168,AXISBANK.NS
11-11-2024,1171,1176.800049,1142.949951,1152,6620678,AXISBANK.NS
12-11-2024,1158.150024,1187,1153.800049,1171.650024,9606088,AXISBANK.NS
13-11-2024,1139.150024,1165.5,1135.099976,1151.900024,8079113,AXISBANK.NS
14-11-2024,1140.699951,1150.75,1131.599976,1137.550049,5975873,AXISBANK.NS
18-11-2024,1126.199951,1135,1121.550049,1131.199951,9474971,AXISBANK.NS
19-11-2024,1133.949951,1139,1122.050049,1130,19225966,AXISBANK.NS
21-11-2024,1139.150024,1152,1115.75,1138,8126248,AXISBANK.NS
22-11-2024,1142.400024,1147.900024,1127.550049,1136.650024,16687505,AXISBANK.NS
25-11-2024,1155.900024,1164.5,1142,1160,12385823,AXISBANK.NS
26-11-2024,1144.800049,1159.599976,1142.650024,1157.099976,5127437,AXISBANK.NS
27-11-2024,1149.650024,1155.449951,1133.550049,1145.199951,5989943,AXISBANK.NS
28-11-2024,1132.5,1154.449951,1129.400024,1148.5,10731275,AXISBANK.NS
29-11-2024,1136.300049,1140.900024,1127.699951,1133.550049,6406277,AXISBANK.NS
02-12-2024,1137.099976,1141.400024,1126.599976,1132.699951,4785858,AXISBANK.NS
03-12-2024,1160.5,1164.900024,1138,1144.400024,8382042,AXISBANK.NS
04-12-2024,1159.449951,1168,1153.900024,1157.5,18379798,AXISBANK.NS
05-12-2024,1166.400024,1176.900024,1150.099976,1164,10640451,AXISBANK.NS
06-12-2024,1184.550049,1193.849976,1160,1167.5,7542210,AXISBANK.NS
09-12-2024,1163.25,1186,1161,1184.25,6308112,AXISBANK.NS
10-12-2024,1153.650024,1165.050049,1151.25,1157,4714389,AXISBANK.NS
11-12-2024,1147.25,1158.349976,1144.550049,1150,7788242,AXISBANK.NS
12-12-2024,1145.650024,1154.550049,1143.599976,1145,4825283,AXISBANK.NS
13-12-2024,1148.150024,1152.699951,1113.650024,1141,8731618,AXISBANK.NS
16-12-2024,1150.900024,1155,1141.75,1146.5,3975202,AXISBANK.NS
17-12-2024,1136.25,1151.849976,1130,1145.25,7292817,AXISBANK.NS
18-12-2024,1122.25,1139.900024,1115.949951,1136.199951,7222127,AXISBANK.NS
19-12-2024,1108.900024,1119.050049,1101.050049,1104.900024,11677610,AXISBANK.NS
20-12-2024,1071.849976,1105.849976,1065,1103.949951,12623056,AXISBANK.NS
23-12-2024,1079.150024,1083.550049,1072.400024,1075.099976,3886921,AXISBANK.NS
24-12-2024,1078.900024,1084.75,1076,1077.300049,4343694,AXISBANK.NS
26-12-2024,1076.699951,1092.599976,1072.75,1083,4775460,AXISBANK.NS
27-12-2024,1077.449951,1086.25,1076,1078.099976,3801667,AXISBANK.NS
30-12-2024,1069.949951,1096.5,1063.949951,1074.099976,9452155,AXISBANK.NS
31-12-2024,1064.699951,1070.449951,1058.5,1062,5292136,AXISBANK.NS
01-01-2025,1071.800049,1076.949951,1053.949951,1064.150024,2985355,AXISBANK.NS
02-01-2025,1086.599976,1088.699951,1067.5,1072,6557076,AXISBANK.NS
03-01-2025,1084.900024,1093.5,1079.800049,1086,7357220,AXISBANK.NS
